image,object_name,range,azimuth,elevation,mean_intensity,intensity_std,min_intensity,max_intensity,edge_density,edge_strength
00220.bmp,ball,14.9944,120.0,12.0,201.62772727272727,57.217305506115586,0,252,0.22818181818181818,153.6593625498008
00221.bmp,human body,14.9944,120.0,12.0,213.28194263363756,34.50394002605138,0,241,0.10821382007822686,126.12650602409639
00221.bmp,ball,14.9944,120.0,12.0,204.03272727272727,48.343748508309844,0,245,0.18863636363636363,144.19518072289156
00222.bmp,ball,14.9965,120.0,12.0,201.23666666666668,53.29860595077789,0,247,0.22740740740740742,150.7801302931596
00222.bmp,human body,14.9965,120.0,12.0,213.00139043381535,36.53400214677978,0,246,0.11067853170189099,135.26381909547737
00223.bmp,human body,14.9965,120.0,12.0,210.4994212962963,38.60622970308451,0,241,0.1568287037037037,125.68819188191883
00223.bmp,ball,14.9965,120.0,12.0,197.98737373737373,59.96120245770136,0,251,0.24957912457912457,153.33389544688026
00224.bmp,human body,9.99441,120.0,12.0,210.73491655969192,40.39081798498573,0,252,0.1427043217800599,129.5367316341829
00224.bmp,ball,9.99441,120.0,12.0,204.58034188034188,47.80113673739769,0,245,0.19914529914529913,146.7274678111588
00225.bmp,human body,9.99578,120.0,12.0,211.13143687707642,37.533478412691544,0,249,0.12230066445182725,133.19694397283533
00225.bmp,ball,9.99578,120.0,12.0,206.6867816091954,45.179967689746725,0,244,0.16954022988505746,145.03389830508473
00226.bmp,human body,9.9951,120.0,12.0,211.40679824561403,40.260092962669674,0,249,0.14780701754385964,127.80563798219585
00226.bmp,ball,9.9951,120.0,12.0,204.90285071267817,51.226135601054494,0,249,0.20555138784696175,152.68613138686132
00227.bmp,human body,9.9951,120.0,12.0,213.94783653846153,30.18150095881791,0,248,0.09399038461538461,125.8081841432225
00227.bmp,ball,9.9951,120.0,12.0,203.04166666666666,52.80722512870423,0,244,0.21011904761904762,137.5212464589235
00228.bmp,human body,9.9951,120.0,12.0,208.3910743801653,43.19671842069466,0,244,0.163801652892562,136.1957618567104
00228.bmp,ball,9.9951,120.0,12.0,206.0079887218045,46.404901462984995,0,247,0.18984962406015038,140.07673267326732
00229.bmp,ball,9.99441,120.0,12.0,202.5431488801054,49.58509456741798,0,239,0.1966403162055336,145.87437185929647
00229.bmp,human body,9.99441,120.0,12.0,216.6639705882353,29.473394049268382,0,248,0.08995098039215686,119.01634877384195
00230.bmp,ball,9.99441,120.0,12.0,198.57631578947368,59.25843459489222,0,242,0.23157894736842105,151.24545454545455
00230.bmp,human body,9.99441,120.0,12.0,214.179114490161,34.81576070533809,0,244,0.11471377459749553,130.5633528265107
00231.bmp,human body,9.99441,120.0,12.0,211.51040723981902,39.17219745019407,0,247,0.13936651583710408,131.04112554112555
00231.bmp,ball,9.99441,120.0,12.0,200.87645772594752,53.99676428854837,0,243,0.22376093294460642,153.07328990228012
00232.bmp,ball,9.99441,120.0,12.0,201.4940170940171,52.42531079610386,0,243,0.23205128205128206,142.60589318600367
00232.bmp,human body,9.99441,120.0,12.0,216.27832244008715,32.455064549396184,0,250,0.0878721859114016,130.21487603305786
00233.bmp,ball,9.9951,120.0,12.0,203.34109972041006,49.52124152392725,0,240,0.18685927306616962,155.20199501246884
00233.bmp,human body,9.9951,120.0,12.0,217.43119834710743,30.10885584370247,0,251,0.08450413223140496,119.13447432762837
00234.bmp,ball,9.99578,120.0,12.0,197.50933908045977,59.700364600823264,0,244,0.26329022988505746,150.4420190995907
00234.bmp,human body,9.99578,120.0,12.0,211.34089259796806,41.12231406258887,0,248,0.14640783744557329,135.39653035935564
00235.bmp,human body,9.99578,120.0,12.0,214.62488947833776,38.91919704515267,0,249,0.14456233421750664,121.9954128440367
00235.bmp,ball,9.99578,120.0,12.0,198.90277777777777,60.011552064355406,0,242,0.25992063492063494,158.31679389312978
00236.bmp,human body,9.99578,120.0,12.0,213.528162511542,39.900515609840376,0,247,0.12465373961218837,135.11296296296297
00236.bmp,ball,9.99578,120.0,12.0,201.95054945054946,53.02075128114557,0,239,0.21978021978021978,147.30714285714285
00237.bmp,ball,9.99578,120.0,12.0,199.52367149758453,55.97184566630845,0,240,0.24734299516908212,145.48046875
00237.bmp,human body,9.99578,120.0,12.0,212.81877470355732,37.300342845130274,0,250,0.1359683794466403,123.75436046511628
00238.bmp,ball,9.99578,120.0,12.0,196.36993243243242,57.89512669508962,0,240,0.25506756756756754,154.19205298013244
00238.bmp,human body,9.99578,120.0,12.0,212.14638218923932,38.84806402831652,0,251,0.14192949907235622,130.42875816993464
00239.bmp,ball,9.99646,120.0,12.0,200.29564950980392,55.33459304048045,0,243,0.2643995098039216,145.31633835457706
00239.bmp,human body,9.99646,120.0,12.0,208.74487179487178,45.172885788420125,0,246,0.17905982905982906,134.30429594272076
00240.bmp,ball,9.99646,120.0,12.0,208.2918060200669,42.919298538528025,0,247,0.16764214046822742,134.93765586034914
00240.bmp,human body,9.99646,120.0,12.0,211.72930304197152,39.477096687764075,0,248,0.14131690412013861,133.57901907356947
00241.bmp,ball,9.99782,120.0,12.0,203.70359477124182,50.27383238198315,0,248,0.21437908496732025,142.5701219512195
00241.bmp,human body,9.99782,120.0,12.0,210.7694357366771,41.073578446369524,0,249,0.14764890282131662,134.6687898089172
00242.bmp,human body,9.99782,120.0,12.0,210.94568452380952,40.365725152546815,0,249,0.16201636904761904,130.39724454649829
00242.bmp,ball,9.99782,120.0,12.0,204.4986413043478,51.85638742365503,0,248,0.20142663043478262,146.9814502529511
00243.bmp,ball,9.99782,120.0,12.0,202.61834733893556,52.66061864251243,0,250,0.211484593837535,154.67384105960264
00243.bmp,human body,9.99782,120.0,12.0,211.20335658238884,39.49205958039691,0,249,0.14472537053182213,127.75
00244.bmp,ball,9.99782,120.0,12.0,202.43903903903905,52.941658991140535,0,248,0.22132132132132132,146.53052917232023
00244.bmp,human body,9.99782,120.0,12.0,209.30138888888888,44.305091233199136,0,248,0.16488095238095238,133.71841155234657
00245.bmp,ball,9.99782,120.0,12.0,205.3452807646356,49.505309248585775,0,254,0.17712066905615292,150.20236087689713
00245.bmp,human body,9.99782,120.0,12.0,207.22300170068027,46.36963996018745,0,241,0.179421768707483,137.15402843601896
00246.bmp,ball,9.99714,120.0,12.0,207.4141935483871,45.41724901643211,0,252,0.17870967741935484,134.4404332129964
00246.bmp,human body,9.99714,120.0,12.0,212.61642156862746,37.849114678761914,0,246,0.13398692810457516,125.77896341463415
00247.bmp,ball,9.99782,120.0,12.0,209.48181818181817,40.6560737908637,0,247,0.15606060606060607,134.73462783171522
00247.bmp,human body,9.99782,120.0,12.0,211.02213541666666,40.275041118621616,0,246,0.14825148809523808,128.297365119197
00248.bmp,ball,9.99646,120.0,12.0,196.75373641304347,61.52709188894723,0,252,0.2860054347826087,150.93705463182897
00248.bmp,human body,9.99646,120.0,12.0,209.45633104500382,42.49800327298853,0,248,0.16170861937452327,133.61438679245282
00249.bmp,ball,9.99714,120.0,12.0,208.05691964285714,46.496232771483456,0,251,0.15811011904761904,141.5929411764706
00249.bmp,human body,9.99714,120.0,12.0,214.27581926514398,34.15216026612671,0,247,0.11842105263157894,130.22431865828094
00250.bmp,ball,9.99646,120.0,12.0,201.00133333333332,55.64180281447075,0,245,0.23022222222222222,145.28764478764478
00250.bmp,human body,9.99646,120.0,12.0,211.8083076923077,36.29582546749507,0,255,0.12338461538461538,126.68453865336659
00251.bmp,human body,9.99646,120.0,12.0,212.81007596961214,44.81409815088323,0,254,0.1683326669332267,128.33372921615202
00251.bmp,ball,9.99646,120.0,12.0,208.02884615384616,48.7285998221443,0,249,0.194493006993007,140.27640449438204
00252.bmp,human body,9.99646,120.0,12.0,213.0137070376432,37.86430808620527,0,252,0.14463993453355156,124.5091937765205
00252.bmp,ball,9.99646,120.0,12.0,206.31747709654687,51.86475797203957,0,254,0.2047216349541931,147.9776247848537
00253.bmp,ball,9.99646,120.0,12.0,207.5407790626902,44.894296748985845,0,251,0.17224589166159465,142.7243816254417
00253.bmp,human body,9.99646,120.0,12.0,209.43145500420522,42.03854676702442,0,245,0.16947014297729185,125.37965260545906
00254.bmp,ball,9.99646,120.0,12.0,203.99915158371041,51.69943645775475,0,251,0.19259049773755657,150.62408223201174
00254.bmp,human body,9.99646,120.0,12.0,211.06684881602914,39.47707472992588,0,247,0.1546448087431694,129.2414605418139
00255.bmp,ball,9.99646,120.0,12.0,207.85257475083057,44.27376637151503,0,248,0.15863787375415284,146.62041884816753
00255.bmp,human body,9.99646,120.0,12.0,211.1913223140496,40.13219075275011,0,247,0.1450413223140496,130.1011396011396
00256.bmp,ball,9.99578,120.0,12.0,199.0236013986014,56.07905022563609,0,245,0.26282051282051283,144.049889135255
00256.bmp,human body,9.99578,120.0,12.0,211.60683760683762,43.01911367382318,0,246,0.1482905982905983,140.4985590778098
00257.bmp,ball,9.99578,120.0,12.0,201.79035714285715,58.697176677183116,0,244,0.2507142857142857,153.89743589743588
00257.bmp,human body,9.99578,120.0,12.0,214.0436456996149,38.34894594604546,0,245,0.13543003851091143,126.78830963665087
00258.bmp,human body,14.9929,120.0,12.0,212.07527926177755,39.00022933466665,0,251,0.1353812530354541,129.82600896860987
00258.bmp,ball,14.9929,120.0,12.0,206.6301510989011,49.596187599731074,0,247,0.17994505494505494,151.41221374045801
00259.bmp,ball,15.0016,120.0,12.0,205.0181327160494,53.79746736862882,0,252,0.20871913580246915,147.3678373382625
00259.bmp,human body,15.0016,120.0,12.0,216.52673237753882,31.32012136352395,0,254,0.09124850657108721,134.94599018003274
00260.bmp,ball,14.9939,120.0,12.0,205.60935828877004,53.030881610633635,0,253,0.21844919786096256,144.52998776009792
00260.bmp,human body,14.9939,120.0,12.0,214.69240379810094,35.28189594081186,0,252,0.11156921539230384,131.11086226203807
00261.bmp,human body,14.9939,120.0,12.0,212.5665811567164,41.02658855021915,0,254,0.14190764925373134,136.40673788003286
00261.bmp,ball,14.9939,120.0,12.0,207.02901785714286,48.76982969076279,0,247,0.16741071428571427,150.12
00262.bmp,human body,14.9949,120.0,12.0,215.52295081967213,34.85195422354769,0,254,0.10730253353204174,130.11111111111111
00262.bmp,ball,14.9949,120.0,12.0,208.63516129032257,47.22565038203544,0,249,0.1774193548387097,141.07090909090908
00263.bmp,ball,14.9949,120.0,12.0,211.8068783068783,43.44723524571968,0,252,0.16061980347694632,135.4564705882353
00263.bmp,human body,14.9949,120.0,12.0,215.5403144864503,38.003025852413884,0,251,0.12780194044831047,128.95287958115182
00264.bmp,ball,14.9939,120.0,12.0,203.827868852459,55.7273825038815,0,249,0.2429210134128167,143.88343558282207
00264.bmp,human body,14.9939,120.0,12.0,214.406524122807,37.735710685564065,0,252,0.11828399122807018,131.69756662804173
00265.bmp,ball,14.9939,120.0,12.0,210.9434046345811,43.17561355943625,0,249,0.1586452762923351,138.22471910112358
00265.bmp,human body,14.9939,120.0,12.0,214.98114035087718,37.88452863387258,0,254,0.11213450292397661,136.22033898305085
00266.bmp,ball,14.9949,120.0,12.0,212.21197552447552,40.300869083612895,0,253,0.1437937062937063,138.51671732522797
00266.bmp,human body,14.9949,120.0,12.0,212.71401515151516,40.90144932015589,0,255,0.14437645687645687,134.59031281533805
00267.bmp,ball,14.9949,120.0,12.0,206.07118758434547,50.30868270795427,0,251,0.1946693657219973,140.578856152513
00267.bmp,human body,14.9949,120.0,12.0,213.89026497695852,37.3479181546011,0,253,0.13450460829493088,128.80406852248393
00268.bmp,human body,14.9929,120.0,12.0,210.11375,42.995790877244275,0,249,0.1676388888888889,129.96271748135874
00268.bmp,ball,14.9929,120.0,12.0,210.09920948616602,41.59624345696159,0,249,0.14189723320158104,137.88300835654596
00269.bmp,human body,14.9939,120.0,12.0,218.07195767195768,31.227465642495467,0,248,0.10070546737213404,120.15411558669001
00269.bmp,ball,14.9939,120.0,12.0,207.2192582953806,50.85707907300264,0,253,0.18054651919323358,153.54234234234235
00270.bmp,ball,14.9939,120.0,12.0,202.2790039615167,52.30495583276232,0,247,0.22608941709111488,141.00250312891114
00270.bmp,human body,14.9939,120.0,12.0,207.39107059373538,45.29470724765677,0,247,0.17952314165497896,137.97916666666666
00271.bmp,ball,14.996,120.0,12.0,210.44555555555556,42.93593848491315,0,243,0.15388888888888888,130.12996389891697
00271.bmp,human body,14.996,120.0,12.0,213.89062882309761,33.04159544984595,0,247,0.10386591632003915,125.66077738515901
00272.bmp,ball,14.997,120.0,12.0,206.34408163265306,51.17928048231251,0,249,0.20775510204081632,139.14145383104125
00272.bmp,human body,14.997,120.0,12.0,212.5933283358321,39.35522511172874,0,250,0.13968015992004,127.72719141323792
00273.bmp,ball,14.997,120.0,12.0,199.92549261083744,59.17585144686782,0,251,0.24445812807881773,152.43198992443325
00273.bmp,human body,14.997,120.0,12.0,212.31606359649123,38.68594939454581,0,247,0.13226425438596492,128.81761658031087
00274.bmp,human body,14.996,120.0,12.0,213.0708559046587,37.66831876231032,0,255,0.12307692307692308,130.6338028169014
00274.bmp,ball,14.996,120.0,12.0,209.12264150943398,47.10589458838579,0,252,0.17688679245283018,137.62222222222223
00275.bmp,human body,14.997,120.0,12.0,211.36333333333334,39.613112768054506,0,255,0.12904761904761905,139.28321033210332
00275.bmp,ball,14.997,120.0,12.0,207.78565705128204,45.192148201025056,0,249,0.15224358974358973,140.06842105263158
00276.bmp,ball,14.9949,120.0,12.0,205.20426229508197,50.56335011918676,0,248,0.1940983606557377,147.21959459459458
00276.bmp,human body,14.9949,120.0,12.0,209.08962264150944,45.44908498828876,0,248,0.17688679245283018,141.33333333333334
00277.bmp,human body,14.9949,120.0,12.0,213.12798408488064,38.41192947046932,0,255,0.12188328912466843,136.34711643090316
00277.bmp,ball,14.9949,120.0,12.0,210.3989840683445,42.96856162681631,0,255,0.14453936735165088,135.7196485623003
00278.bmp,ball,14.996,120.0,12.0,203.80225988700565,53.28606576980348,0,251,0.20742534301856336,144.4124513618677
00278.bmp,human body,14.996,120.0,12.0,210.2126873126873,43.60607903426294,0,252,0.15084915084915085,140.47682119205297
00279.bmp,ball,14.997,120.0,12.0,202.41858974358973,56.6460991760009,0,251,0.2282051282051282,148.89747191011236
00279.bmp,human body,14.997,120.0,12.0,214.4199392239364,35.622695144338394,0,255,0.12201963534361851,129.93773946360153
00280.bmp,human body,14.997,120.0,12.0,212.79719274977896,37.5268646016689,0,253,0.1273209549071618,127.67621527777777
00280.bmp,ball,14.997,120.0,12.0,213.78830409356726,41.476346856803694,0,251,0.13976608187134504,129.98326359832635
00281.bmp,human body,14.996,120.0,12.0,211.7595411176738,38.76485505963977,0,252,0.1386869604725125,125.78378378378379
00281.bmp,ball,14.996,120.0,12.0,209.00895140664963,44.60830193903657,0,251,0.16624040920716113,137.33589743589744
00282.bmp,ball,14.9949,120.0,12.0,208.79762845849802,46.9399178067437,0,254,0.1715415019762846,145.02534562211983
00282.bmp,human body,14.9949,120.0,12.0,212.84441687344912,40.3677617773523,0,252,0.13784119106699752,133.81728172817282
00283.bmp,ball,14.997,120.0,12.0,212.2755991285403,38.539206664760314,0,249,0.1383442265795207,139.0
00283.bmp,human body,14.997,120.0,12.0,211.91543513957308,42.979790790341625,0,255,0.1535303776683087,130.82709447415328
00284.bmp,ball,14.9949,120.0,12.0,204.45818181818183,47.0034048705143,0,243,0.18045454545454545,143.27959697733
00284.bmp,human body,14.9949,120.0,12.0,213.01623541349568,37.80326372260141,0,255,0.10185185185185185,140.13823163138233
00285.bmp,ball,10.0005,120.0,12.0,198.6002688172043,54.03772228763223,0,245,0.21559139784946235,148.74563591022445
00285.bmp,human body,10.0005,120.0,12.0,214.53497942386832,36.11036263837445,0,255,0.10021786492374728,129.64492753623188
00286.bmp,human body,9.99987,120.0,12.0,213.6798245614035,38.160364286462034,0,255,0.11441102756892231,131.4446878422782
00286.bmp,ball,9.99987,120.0,12.0,204.2443181818182,51.747244217934046,0,245,0.18575174825174826,153.61411764705883
00287.bmp,ball,9.99987,120.0,12.0,203.61026392961878,51.4944265433938,0,247,0.2190615835777126,139.76037483266398
00287.bmp,human body,9.99987,120.0,12.0,216.39354066985646,34.67042697921951,0,255,0.09715576820839979,133.26949384404924
00288.bmp,ball,9.99987,120.0,12.0,205.75305895439377,47.865358287734665,0,247,0.17992213570634039,142.7496136012365
00288.bmp,human body,9.99987,120.0,12.0,210.2334871296746,44.76701328996105,0,250,0.15225837785332685,139.58612440191388
00289.bmp,ball,9.99987,120.0,12.0,202.1719977553311,53.80087461419675,0,247,0.2222222222222222,141.43939393939394
00289.bmp,human body,9.99987,120.0,12.0,212.5535097813579,38.45132664381742,0,255,0.1313770617568086,129.57226277372263
00290.bmp,ball,10.0005,120.0,12.0,206.90528519099948,46.706756663930506,0,250,0.17242281527995815,142.26251896813355
00290.bmp,human body,10.0005,120.0,12.0,208.09450203628285,45.056906419833105,0,250,0.1752128841169937,136.84627575277338
00291.bmp,human body,10.0036,120.0,20.0,206.40247476392054,53.69153794084709,0,250,0.2615868880929122,129.0265560165975
00291.bmp,ball,10.0036,120.0,20.0,209.4513035660773,49.87349996190914,0,250,0.22475277195085405,129.74933333333334
00292.bmp,human body,9.99611,120.0,20.0,195.99396121240275,65.30104454040489,0,250,0.3445592846359308,135.61274014155714
